shahdara chowk,Duece road,28 min,11.7
shahdara chowk,China Chownk,29 min,10.0
shahdara chowk,Shadman,30 min,12.9
shahdara chowk,Service hospital,34 min,5
shahdara chowk,Nadeem chownk,39 min,19.5
shahdara chowk,GPO,21 min,8.7
shahdara chowk,UET,32 min,11.8
shahdara chowk,Simla phari,26 min,11.1
shahdara chowk,Engneering University,51 min,32.0
shahdara chowk,Green Town,50 min,27.5
shahdara chowk,Sadiq Chownk,48 min,24.3
shahdara chowk,Barkat chownk,48 min,22.8
shahdara chowk,Town ship,43 min,21.6
shahdara chowk,Model Town,38 min,18.7
shahdara chowk,General Hospital,41 min,22.0
shahdara chowk,Muslim Town,31 min,14.1
shahdara chowk,Multan Chungi,39 min,5
shahdara chowk,Smanabad,29 min,5
shahdara chowk,Chuburji,24 min,5
shahdara chowk,MOA College,22 min,5
shahdara chowk,Sherakot,27 min,12.6
shahdara chowk,Liaqat chownk,31 min,14.8
shahdara chowk,Phela gol chakr samanbad,38 min,15.8
shahdara chowk,masjid kizra,34 min,11.7
shahdara chowk,gulashan ravi,25 min,11.8
shahdara chowk,yeteeem khana,33 min,14.0
shahdara chowk,awaan town,37 min,16.5
shahdara chowk,dubai chownk,34 min,5
shahdara chowk,asif block,37 min,5
shahdara chowk,abu bkr chownk,48 min,22.8
shahdara chowk,usman chownk,18 min,5.5
shahdara chowk,Butt chownk,48 min,24.6
shahdara chowk,Faisal Town,38 min,19.8
shahdara chowk,Chungi amrsandu,41 min,22.2
shahdara chowk,Ywanaabad,47 min,26.5
shahdara chowk,kala shah kaku,19 min,10.2
shahdara chowk,wahdatroad,35 min,16.3
shahdara chowk,Ichraaa,26 min,5
shahdara chowk,Jnazgah,26 min,5
shahdara chowk,allama iqbal town,37 min,5
shahdara chowk,dubai chownk,35 min,14.8
kot abdul malik toll plaza,baghm kot,13 min,7.1
kot abdul malik toll plaza,basi mor,33 min,21.6
kot abdul malik toll plaza,shalimar,46 min,34.2
kot abdul malik toll plaza,mughal pura,43 min,20.0
kot abdul malik toll plaza,Dhrampora,43 min,20.0
kot abdul malik toll plaza,Jailroad Pull,37 min,24.3
kot abdul malik toll plaza,Golbagh,34 min,15.6
kot abdul malik toll plaza,Taj pura,37 min,16.1
kot abdul malik toll plaza,Chmra Mandi,37 min,17.4
kot abdul malik toll plaza,Misri shah,35 min,16.2
kot abdul malik toll plaza,Duece road,37 min,19.0
kot abdul malik toll plaza,China Chownk,38 min,17.3
kot abdul malik toll plaza,Shadman,38 min,24.9
kot abdul malik toll plaza,Service hospital,28 min,19.3
kot abdul malik toll plaza,Nadeem chownk,46 min,30.6
kot abdul malik toll plaza,GPO,30 min,16.0
kot abdul malik toll plaza,UET,41 min,19.1
kot abdul malik toll plaza,Simla phari,35 min,18.4
kot abdul malik toll plaza,Engneering University,40 min,34.3
kot abdul malik toll plaza,Green Town,42 min,34.3
kot abdul malik toll plaza,Sadiq Chownk,43 min,35.0
kot abdul malik toll plaza,Barkat chownk,44 min,27.0
kot abdul malik toll plaza,Town ship,39 min,25.2
kot abdul malik toll plaza,Model Town,39 min,34.0
kot abdul malik toll plaza,General Hospital,48 min,40.6
kot abdul malik toll plaza,Muslim Town,37 min,34.9
kot abdul malik toll plaza,Multan Chungi,31 min,20.8
kot abdul malik toll plaza,Smanabad,27 min,18.0
kot abdul malik toll plaza,Chuburji,29 min,20.1
kot abdul malik toll plaza,MOA College,31 min,5
kot abdul malik toll plaza,Sherakot,19 min,15.0
kot abdul malik toll plaza,Liaqat chownk,23 min,17.4
kot abdul malik toll plaza,Phela gol chakr samanbad,45 min,34.2
kot abdul malik toll plaza,masjid kizra,43 min,19.0
kot abdul malik toll plaza,gulashan ravi,24 min,17.4
kot abdul malik toll plaza,yeteeem khana,25 min,16.7
kot abdul malik toll plaza,awaan town,29 min,19.2
kot abdul malik toll plaza,dubai chownk,29 min,20.1
kot abdul malik toll plaza,asif block,31 min,21.0
kot abdul malik toll plaza,abu bkr chownk,44 min,26.9
kot abdul malik toll plaza,usman chownk,28 min,12.8
kot abdul malik toll plaza,Butt chownk,40 min,33.5
kot abdul malik toll plaza,Faisal Town,34 min,31.4
kot abdul malik toll plaza,Chungi amrsandu,48 min,40.8
kot abdul malik toll plaza,Ywanaabad,54 min,45.1
kot abdul malik toll plaza,kala shah kaku,17 min,14.1
kot abdul malik toll plaza,wahdatroad,39 min,36.0
kot abdul malik toll plaza,Ichraaa,33 min,21.4
kot abdul malik toll plaza,Jnazgah,33 min,21.4
kot abdul malik toll plaza,allama iqbal town,28 min,19.5
kot abdul malik toll plaza,dubai chownk,30 min,20.3
baghm kot,basi mor,22 min,14.9
baghm kot,shalimar,35 min,27.6
baghm kot,mughal pura,33 min,13.4
baghm kot,Dhrampora,33 min,13.4
baghm kot,Jailroad Pull,27 min,13.9
baghm kot,Golbagh,23 min,9.0
baghm kot,Taj pura,25 min,9.5
baghm kot,Chmra Mandi,26 min,10.8
baghm kot,Misri shah,24 min,9.5
baghm kot,Duece road,26 min,12.4
baghm kot,China Chownk,27 min,10.6
baghm kot,Shadman,29 min,13.5
baghm kot,Service hospital,33 min,5
baghm kot,Nadeem chownk,38 min,20.2
baghm kot,GPO,20 min,9.4
baghm kot,UET,30 min,12.5
baghm kot,Simla phari,24 min,11.7
baghm kot,Engneering University,50 min,34.7
baghm kot,Green Town,48 min,28.1
baghm kot,Sadiq Chownk,47 min,25.0
baghm kot,Barkat chownk,47 min,23.4
baghm kot,Town ship,41 min,22.3
baghm kot,Model Town,36 min,19.3
baghm kot,General Hospital,39 min,22.6
baghm kot,Muslim Town,30 min,14.8
baghm kot,Multan Chungi,37 min,5
baghm kot,Smanabad,28 min,5
baghm kot,Chuburji,23 min,5
baghm kot,MOA College,20 min,5
baghm kot,Sherakot,25 min,13.2
baghm kot,Liaqat chownk,30 min,15.4
baghm kot,Phela gol chakr samanbad,35 min,27.5
baghm kot,masjid kizra,32 min,12.3
baghm kot,gulashan ravi,23 min,12.4
baghm kot,yeteeem khana,31 min,14.7
baghm kot,awaan town,35 min,17.1
baghm kot,dubai chownk,33 min,5
baghm kot,asif block,35 min,16.2
baghm kot,abu bkr chownk,46 min,23.4
baghm kot,usman chownk,17 min,6.2
baghm kot,Butt chownk,47 min,25.3
baghm kot,Faisal Town,37 min,20.5
baghm kot,Chungi amrsandu,39 min,22.8
baghm kot,Ywanaabad,46 min,27.1
baghm kot,kala shah kaku,21 min,12.2
baghm kot,wahdatroad,33 min,16.9
baghm kot,Ichraaa,25 min,11.4
baghm kot,Jnazgah,25 min,11.4
baghm kot,allama iqbal town,35 min,16.8
baghm kot,dubai chownk,33 min,5
basi mor,shalimar,18 min,5.7
basi mor,mughal pura,20 min,6.8
basi mor,Dhrampora,20 min,6.8
basi mor,Jailroad Pull,25 min,21.3
basi mor,Golbagh,16 min,9.8
basi mor,Taj pura,18 min,10.3
basi mor,Chmra Mandi,21 min,11.7
basi mor,Misri shah,17 min,10.3
basi mor,Duece road,23 min,9.6
basi mor,China Chownk,11 min,5.4
basi mor,Shadman,28 min,22.2
basi mor,Service hospital,33 min,22.8
basi mor,Nadeem chownk,27 min,22.1
basi mor,GPO,21 min,15.8
basi mor,UET,17 min,6.5
basi mor,Simla phari,24 min,9.4
basi mor,Engneering University,47 min,50.2
basi mor,Green Town,45 min,35.0
basi mor,Sadiq Chownk,42 min,31.8
basi mor,Barkat chownk,41 min,30.9
basi mor,Town ship,36 min,29.1
basi mor,Model Town,32 min,26.2
basi mor,General Hospital,36 min,29.5
basi mor,Muslim Town,27 min,22.1
basi mor,Multan Chungi,37 min,24.7
basi mor,Smanabad,28 min,20.3
basi mor,Chuburji,24 min,5
basi mor,MOA College,22 min,5
basi mor,Sherakot,26 min,19.2
basi mor,Liaqat chownk,30 min,21.4
basi mor,Phela gol chakr samanbad,21 min,15.9
basi mor,masjid kizra,19 min,7.9
basi mor,gulashan ravi,23 min,18.4
basi mor,yeteeem khana,32 min,20.7
basi mor,awaan town,35 min,23.1
basi mor,dubai chownk,34 min,23.3
basi mor,asif block,36 min,24.2
basi mor,abu bkr chownk,41 min,30.9
basi mor,usman chownk,18 min,9.6
basi mor,Butt chownk,42 min,32.1
basi mor,Faisal Town,32 min,27.3
basi mor,Chungi amrsandu,36 min,29.7
basi mor,Ywanaabad,35 min,38.1
basi mor,kala shah kaku,22 min,22.3
basi mor,wahdatroad,29 min,23.8
basi mor,Ichraaa,27 min,5
basi mor,Jnazgah,27 min,5
basi mor,allama iqbal town,35 min,23.5
basi mor,dubai chownk,35 min,23.4
shalimar,mughal pura,7 min,2.4
shalimar,Dhrampora,7 min,2.4
shalimar,Jailroad Pull,10 min,7.2
shalimar,Golbagh,25 min,10.1
shalimar,Taj pura,23 min,9.1
shalimar,Chmra Mandi,16 min,7.3
shalimar,Misri shah,20 min,8.6
shalimar,Duece road,12 min,5.8
shalimar,China Chownk,20 min,7.4
shalimar,Shadman,12 min,8.1
shalimar,Service hospital,22 min,13.6
shalimar,Nadeem chownk,15 min,6.8
shalimar,GPO,15 min,8.8
shalimar,UET,11 min,5.2
shalimar,Simla phari,12 min,5.7
shalimar,Engneering University,36 min,25.6
shalimar,Green Town,29 min,20.8
shalimar,Sadiq Chownk,25 min,17.7
shalimar,Barkat chownk,25 min,16.7
shalimar,Town ship,20 min,15.0
shalimar,Model Town,17 min,12.0
shalimar,General Hospital,20 min,15.3
shalimar,Muslim Town,11 min,7.9
shalimar,Multan Chungi,22 min,16.8
shalimar,Smanabad,21 min,12.4
shalimar,Chuburji,18 min,11.9
shalimar,MOA College,18 min,10.0
shalimar,Sherakot,29 min,16.5
shalimar,Liaqat chownk,25 min,15.2
shalimar,Phela gol chakr samanbad,4 min,1.7
shalimar,masjid kizra,16 min,6.4
shalimar,gulashan ravi,24 min,13.8
shalimar,yeteeem khana,25 min,14.6
shalimar,awaan town,28 min,16.2
shalimar,dubai chownk,18 min,12.4
shalimar,asif block,18 min,11.3
shalimar,abu bkr chownk,25 min,16.7
shalimar,usman chownk,26 min,10.5
shalimar,Butt chownk,26 min,18.0
shalimar,Faisal Town,16 min,13.2
shalimar,Chungi amrsandu,20 min,15.5
shalimar,Ywanaabad,27 min,19.8
shalimar,kala shah kaku,31 min,32.4
shalimar,wahdatroad,14 min,9.6
shalimar,Ichraaa,16 min,11.4
shalimar,Jnazgah,16 min,11.4
shalimar,allama iqbal town,22 min,14.9
shalimar,dubai chownk,18 min,12.4
mughal pura,Jailroad Pull,14 min,9.2
mughal pura,Golbagh,19 min,6.5
mughal pura,Taj pura,17 min,5.5
mughal pura,Chmra Mandi,10 min,3.7
mughal pura,Misri shah,14 min,5.0
mughal pura,Duece road,9 min,3.9
mughal pura,China Chownk,16 min,5.4
mughal pura,Shadman,17 min,3
mughal pura,Service hospital,26 min,15.7
mughal pura,Nadeem chownk,19 min,8.8
mughal pura,GPO,14 min,6.6
mughal pura,UET,5 min,1.6
mughal pura,Simla phari,9 min,3.7
mughal pura,Engneering University,41 min,27.6
mughal pura,Green Town,33 min,22.9
mughal pura,Sadiq Chownk,30 min,19.7
mughal pura,Barkat chownk,29 min,18.8
mughal pura,Town ship,24 min,17.0
mughal pura,Model Town,21 min,14.1
mughal pura,General Hospital,24 min,17.4
mughal pura,Muslim Town,15 min,10.0
mughal pura,Multan Chungi,25 min,18.8
mughal pura,Smanabad,23 min,5
mughal pura,Chuburji,18 min,7.8
mughal pura,MOA College,17 min,7.8
mughal pura,Sherakot,29 min,14.2
mughal pura,Liaqat chownk,30 min,5
mughal pura,Phela gol chakr samanbad,8 min,3.8
mughal pura,masjid kizra,12 min,3.8
mughal pura,gulashan ravi,26 min,11.1
mughal pura,yeteeem khana,28 min,16.7
mughal pura,awaan town,31 min,18.2
mughal pura,dubai chownk,22 min,14.5
mughal pura,asif block,22 min,13.4
mughal pura,abu bkr chownk,29 min,18.8
mughal pura,usman chownk,20 min,6.9
mughal pura,Butt chownk,30 min,20.0
mughal pura,Faisal Town,20 min,15.2
mughal pura,Chungi amrsandu,24 min,17.6
mughal pura,Ywanaabad,31 min,21.9
mughal pura,kala shah kaku,34 min,34.5
mughal pura,wahdatroad,18 min,11.7
mughal pura,Ichraaa,18 min,7.1
mughal pura,Jnazgah,18 min,7.1
mughal pura,allama iqbal town,26 min,16.9
mughal pura,dubai chownk,23 min,14.5
Dhrampora,Jailroad Pull,14 min,9.2
Dhrampora,Golbagh,18 min,6.5
Dhrampora,Taj pura,17 min,5.5
Dhrampora,Chmra Mandi,10 min,3.7
Dhrampora,Misri shah,14 min,5.0
Dhrampora,Duece road,9 min,3.9
Dhrampora,China Chownk,17 min,5.4
Dhrampora,Shadman,16 min,3
Dhrampora,Service hospital,26 min,15.7
Dhrampora,Nadeem chownk,19 min,8.8
Dhrampora,GPO,14 min,6.6
Dhrampora,UET,5 min,1.6
Dhrampora,Simla phari,9 min,3.7
Dhrampora,Engneering University,41 min,27.6
Dhrampora,Green Town,33 min,22.9
Dhrampora,Sadiq Chownk,30 min,19.7
Dhrampora,Barkat chownk,29 min,18.8
Dhrampora,Town ship,24 min,17.0
Dhrampora,Model Town,21 min,14.1
Dhrampora,General Hospital,24 min,17.4
Dhrampora,Muslim Town,15 min,10.0
Dhrampora,Multan Chungi,25 min,18.8
Dhrampora,Smanabad,23 min,5
Dhrampora,Chuburji,18 min,7.8
Dhrampora,MOA College,17 min,7.8
Dhrampora,Sherakot,29 min,14.2
Dhrampora,Liaqat chownk,30 min,5
Dhrampora,Phela gol chakr samanbad,8 min,3.8
Dhrampora,masjid kizra,12 min,3.8
Dhrampora,gulashan ravi,26 min,11.1
Dhrampora,yeteeem khana,28 min,16.7
Dhrampora,awaan town,31 min,18.2
Dhrampora,dubai chownk,22 min,14.5
Dhrampora,asif block,22 min,13.4
Dhrampora,abu bkr chownk,29 min,18.8
Dhrampora,usman chownk,20 min,6.9
Dhrampora,Butt chownk,30 min,20.0
Dhrampora,Faisal Town,20 min,15.2
Dhrampora,Chungi amrsandu,24 min,17.6
Dhrampora,Ywanaabad,31 min,21.9
Dhrampora,kala shah kaku,34 min,34.5
Dhrampora,wahdatroad,18 min,11.7
Dhrampora,Ichraaa,17 min,7.1
Dhrampora,Jnazgah,17 min,7.1
Dhrampora,allama iqbal town,26 min,16.9
Dhrampora,dubai chownk,22 min,14.5
Jailroad Pull,Golbagh,27 min,11.7
Jailroad Pull,Taj pura,24 min,11.2
Jailroad Pull,Chmra Mandi,17 min,9.4
Jailroad Pull,Misri shah,22 min,10.7
Jailroad Pull,Duece road,10 min,3
Jailroad Pull,China Chownk,28 min,12.5
Jailroad Pull,Service hospital,16 min,5
Jailroad Pull,Nadeem chownk,13 min,8.0
Jailroad Pull,GPO,11 min,6.4
Jailroad Pull,UET,15 min,8.5
Jailroad Pull,Simla phari,9 min,5.0
Jailroad Pull,Engneering University,35 min,22.8
Jailroad Pull,Green Town,26 min,17.8
Jailroad Pull,Sadiq Chownk,24 min,14.9
Jailroad Pull,Barkat chownk,23 min,13.9
Jailroad Pull,Town ship,18 min,12.2
Jailroad Pull,Model Town,14 min,9.0
Jailroad Pull,General Hospital,17 min,12.3
Jailroad Pull,Muslim Town,8 min,4.4
Jailroad Pull,Multan Chungi,20 min,10.8
Jailroad Pull,Smanabad,10 min,5.2
Jailroad Pull,Chuburji,8 min,4.7
Jailroad Pull,MOA College,11 min,6.1
Jailroad Pull,Sherakot,20 min,9.4
Jailroad Pull,Liaqat chownk,18 min,5
Jailroad Pull,Phela gol chakr samanbad,13 min,8.5
Jailroad Pull,masjid kizra,20 min,9.5
Jailroad Pull,gulashan ravi,14 min,6.6
Jailroad Pull,yeteeem khana,17 min,5
Jailroad Pull,awaan town,23 min,5
Jailroad Pull,dubai chownk,16 min,8.3
Jailroad Pull,asif block,15 min,7.8
Jailroad Pull,abu bkr chownk,23 min,13.9
Jailroad Pull,usman chownk,22 min,10.8
Jailroad Pull,Butt chownk,24 min,15.2
Jailroad Pull,Faisal Town,13 min,10.4
Jailroad Pull,Chungi amrsandu,17 min,12.5
Jailroad Pull,Ywanaabad,23 min,16.8
Jailroad Pull,kala shah kaku,39 min,22.1
Jailroad Pull,wahdatroad,11 min,6.8
Jailroad Pull,Ichraaa,7 min,4.3
Jailroad Pull,Jnazgah,7 min,4.3
Jailroad Pull,allama iqbal town,19 min,5
Jailroad Pull,dubai chownk,16 min,8.3
Golbagh,Chmra Mandi,9 min,2.8
Golbagh,Misri shah,5 min,1.4
Golbagh,Duece road,19 min,7.2
Golbagh,China Chownk,12 min,3.1
Golbagh,Shadman,27 min,10.6
Golbagh,Service hospital,32 min,5
Golbagh,Nadeem chownk,34 min,13.9
Golbagh,GPO,19 min,7.1
Golbagh,UET,14 min,5.2
Golbagh,Simla phari,19 min,7.1
Golbagh,Engneering University,50 min,33.4
Golbagh,Green Town,47 min,25.4
Golbagh,Sadiq Chownk,43 min,22.2
Golbagh,Barkat chownk,42 min,21.3
Golbagh,Town ship,37 min,19.5
Golbagh,Model Town,34 min,16.6
Golbagh,General Hospital,36 min,20.3
Golbagh,Muslim Town,28 min,12.5
Golbagh,Multan Chungi,36 min,5
Golbagh,Smanabad,26 min,5
Golbagh,Chuburji,22 min,5
Golbagh,MOA College,19 min,5
Golbagh,Sherakot,25 min,13.9
Golbagh,Liaqat chownk,29 min,16.1
Golbagh,Phela gol chakr samanbad,26 min,9.9
Golbagh,masjid kizra,14 min,3.1
Golbagh,gulashan ravi,22 min,13.1
Golbagh,yeteeem khana,30 min,15.4
Golbagh,awaan town,34 min,17.8
Golbagh,dubai chownk,32 min,5
Golbagh,asif block,34 min,5
Golbagh,abu bkr chownk,42 min,21.3
Golbagh,usman chownk,8 min,2.2
Golbagh,Butt chownk,43 min,22.9
Golbagh,Faisal Town,32 min,18.1
Golbagh,Chungi amrsandu,37 min,20.5
Golbagh,Ywanaabad,43 min,24.7
Golbagh,kala shah kaku,30 min,17.3
Golbagh,wahdatroad,30 min,14.5
Golbagh,Ichraaa,24 min,5
Golbagh,Jnazgah,24 min,5
Golbagh,allama iqbal town,34 min,18.2
Golbagh,dubai chownk,33 min,5
Taj pura,Chmra Mandi,5 min,1.3
Taj pura,Duece road,15 min,5.7
Taj pura,China Chownk,15 min,3.9
Taj pura,Shadman,22 min,9.1
Taj pura,Service hospital,33 min,5
Taj pura,Nadeem chownk,29 min,12.7
Taj pura,GPO,20 min,8.4
Taj pura,UET,10 min,3.7
Taj pura,Simla phari,15 min,5.6
Taj pura,Engneering University,49 min,29.0
Taj pura,Green Town,41 min,24.2
Taj pura,Sadiq Chownk,38 min,21.1
Taj pura,Barkat chownk,37 min,20.1
Taj pura,Town ship,32 min,18.4
Taj pura,Model Town,29 min,15.4
Taj pura,General Hospital,32 min,18.7
Taj pura,Muslim Town,23 min,11.3
Taj pura,Multan Chungi,33 min,20.2
Taj pura,Smanabad,28 min,5
Taj pura,Chuburji,23 min,9.7
Taj pura,MOA College,22 min,9.6
Taj pura,Sherakot,30 min,15.6
Taj pura,Liaqat chownk,34 min,17.8
Taj pura,Phela gol chakr samanbad,21 min,8.4
Taj pura,masjid kizra,11 min,2.4
Taj pura,gulashan ravi,27 min,14.8
Taj pura,yeteeem khana,36 min,17.1
Taj pura,awaan town,39 min,19.5
Taj pura,dubai chownk,31 min,15.8
Taj pura,asif block,30 min,14.7
Taj pura,abu bkr chownk,37 min,20.1
Taj pura,usman chownk,12 min,3.5
Taj pura,Butt chownk,38 min,21.4
Taj pura,Faisal Town,28 min,16.6
Taj pura,Chungi amrsandu,32 min,18.9
Taj pura,Ywanaabad,39 min,23.2
Taj pura,kala shah kaku,35 min,19.0
Taj pura,wahdatroad,26 min,13.0
Taj pura,Ichraaa,23 min,9.0
Taj pura,Jnazgah,23 min,9.0
Taj pura,allama iqbal town,34 min,18.3
Taj pura,dubai chownk,31 min,15.8
Chmra Mandi,Misri shah,6 min,1.7
Chmra Mandi,Duece road,10 min,4.4
Chmra Mandi,China Chownk,17 min,4.5
Chmra Mandi,Shadman,17 min,7.7
Chmra Mandi,Service hospital,29 min,5
Chmra Mandi,Nadeem chownk,24 min,11.4
Chmra Mandi,GPO,15 min,7.1
Chmra Mandi,UET,5 min,2.4
Chmra Mandi,Simla phari,10 min,4.2
Chmra Mandi,Engneering University,44 min,27.6
Chmra Mandi,Green Town,37 min,22.9
Chmra Mandi,Sadiq Chownk,33 min,19.7
Chmra Mandi,Barkat chownk,32 min,18.8
Chmra Mandi,Town ship,27 min,17.0
Chmra Mandi,Model Town,24 min,14.1
Chmra Mandi,General Hospital,28 min,17.4
Chmra Mandi,Muslim Town,18 min,10.0
Chmra Mandi,Multan Chungi,28 min,18.8
Chmra Mandi,Smanabad,24 min,5
Chmra Mandi,Chuburji,19 min,8.3
Chmra Mandi,MOA College,18 min,8.3
Chmra Mandi,Sherakot,31 min,15.9
Chmra Mandi,Liaqat chownk,31 min,5
Chmra Mandi,Phela gol chakr samanbad,16 min,7.0
Chmra Mandi,masjid kizra,6 min,1.5
Chmra Mandi,gulashan ravi,28 min,15.2
Chmra Mandi,yeteeem khana,31 min,5
Chmra Mandi,awaan town,34 min,18.3
Chmra Mandi,dubai chownk,26 min,14.5
Chmra Mandi,asif block,26 min,13.4
Chmra Mandi,abu bkr chownk,33 min,18.8
Chmra Mandi,usman chownk,13 min,3.9
Chmra Mandi,Butt chownk,33 min,20.0
Chmra Mandi,Faisal Town,23 min,15.2
Chmra Mandi,Chungi amrsandu,28 min,17.6
Chmra Mandi,Ywanaabad,34 min,21.9
Chmra Mandi,kala shah kaku,36 min,19.4
Chmra Mandi,wahdatroad,21 min,11.7
Chmra Mandi,Ichraaa,19 min,7.6
Chmra Mandi,Jnazgah,19 min,7.6
Chmra Mandi,allama iqbal town,29 min,16.9
Chmra Mandi,dubai chownk,26 min,14.5
Misri shah,Duece road,14 min,5.7
Misri shah,China Chownk,15 min,4.0
Misri shah,Shadman,22 min,9.1
Misri shah,Service hospital,30 min,5
Misri shah,Nadeem chownk,29 min,12.7
Misri shah,GPO,18 min,6.8
Misri shah,UET,10 min,3.7
Misri shah,Simla phari,15 min,5.6
Misri shah,Engneering University,49 min,29.0
Misri shah,Green Town,42 min,24.2
Misri shah,Sadiq Chownk,38 min,21.1
Misri shah,Barkat chownk,37 min,20.1
Misri shah,Town ship,33 min,18.3
Misri shah,Model Town,29 min,15.4
Misri shah,General Hospital,33 min,18.7
Misri shah,Muslim Town,23 min,11.3
Misri shah,Multan Chungi,35 min,15.5
Misri shah,Smanabad,25 min,9.8
Misri shah,Chuburji,21 min,5
Misri shah,MOA College,18 min,5
Misri shah,Sherakot,26 min,14.6
Misri shah,Liaqat chownk,30 min,16.8
Misri shah,Phela gol chakr samanbad,21 min,8.4
Misri shah,masjid kizra,12 min,2.8
Misri shah,gulashan ravi,23 min,13.8
Misri shah,yeteeem khana,31 min,16.0
Misri shah,awaan town,35 min,18.5
Misri shah,dubai chownk,31 min,5
Misri shah,asif block,30 min,14.7
Misri shah,abu bkr chownk,38 min,20.1
Misri shah,usman chownk,8 min,2.1
Misri shah,Butt chownk,38 min,21.4
Misri shah,Faisal Town,28 min,16.6
Misri shah,Chungi amrsandu,33 min,18.9
Misri shah,Ywanaabad,39 min,23.2
Misri shah,kala shah kaku,31 min,18.0
Misri shah,wahdatroad,26 min,13.0
Misri shah,Ichraaa,23 min,5
Misri shah,Jnazgah,23 min,5
Misri shah,allama iqbal town,33 min,5
Misri shah,dubai chownk,31 min,15.8
Duece road,China Chownk,20 min,7.9
Duece road,Shadman,7 min,3.4
Duece road,Service hospital,20 min,11.4
Duece road,Nadeem chownk,15 min,7.8
Duece road,GPO,9 min,3.9
Duece road,UET,8 min,3
Duece road,Engneering University,35 min,23.4
Duece road,Green Town,28 min,18.6
Duece road,Sadiq Chownk,24 min,15.5
Duece road,Barkat chownk,24 min,14.5
Duece road,Town ship,19 min,12.8
Duece road,Model Town,16 min,9.8
Duece road,General Hospital,19 min,13.1
Duece road,Muslim Town,10 min,5.7
Duece road,Multan Chungi,20 min,14.6
Duece road,Smanabad,17 min,5
Duece road,Chuburji,12 min,5.1
Duece road,MOA College,11 min,5.1
Duece road,Sherakot,23 min,11.5
Duece road,Liaqat chownk,24 min,13.0
Duece road,Phela gol chakr samanbad,10 min,4.3
Duece road,masjid kizra,13 min,4.9
Duece road,gulashan ravi,20 min,8.4
Duece road,yeteeem khana,23 min,11.8
Duece road,awaan town,27 min,14.0
Duece road,dubai chownk,17 min,10.2
Duece road,asif block,17 min,9.1
Duece road,abu bkr chownk,24 min,14.5
Duece road,usman chownk,21 min,8.0
Duece road,Butt chownk,25 min,15.8
Duece road,Faisal Town,15 min,11.0
Duece road,Chungi amrsandu,19 min,13.3
Duece road,Ywanaabad,25 min,17.6
Duece road,kala shah kaku,39 min,20.1
Duece road,wahdatroad,13 min,7.4
Duece road,Ichraaa,12 min,4.8
Duece road,Jnazgah,12 min,4.8
Duece road,allama iqbal town,21 min,12.7
Duece road,dubai chownk,17 min,10.2
China Chownk,Shadman,29 min,12.2
China Chownk,Service hospital,33 min,20.6
China Chownk,Nadeem chownk,33 min,24.9
China Chownk,GPO,22 min,13.6
China Chownk,UET,16 min,5.4
China Chownk,Simla phari,23 min,8.4
China Chownk,Engneering University,50 min,36.5
China Chownk,Green Town,48 min,27.1
China Chownk,Sadiq Chownk,45 min,23.9
China Chownk,Barkat chownk,44 min,23.0
China Chownk,Town ship,40 min,21.2
China Chownk,Model Town,37 min,18.3
China Chownk,General Hospital,40 min,21.6
China Chownk,Muslim Town,30 min,14.2
China Chownk,Multan Chungi,36 min,22.6
China Chownk,Smanabad,28 min,18.1
China Chownk,Chuburji,24 min,5
China Chownk,MOA College,22 min,5
China Chownk,Sherakot,25 min,17.0
China Chownk,Liaqat chownk,29 min,19.2
China Chownk,Phela gol chakr samanbad,25 min,8.6
China Chownk,masjid kizra,11 min,2.7
China Chownk,gulashan ravi,23 min,16.3
China Chownk,yeteeem khana,30 min,18.5
China Chownk,awaan town,34 min,21.0
China Chownk,dubai chownk,33 min,21.1
China Chownk,asif block,35 min,22.0
China Chownk,abu bkr chownk,45 min,23.0
China Chownk,usman chownk,16 min,5.7
China Chownk,Butt chownk,46 min,24.2
China Chownk,Faisal Town,35 min,19.4
China Chownk,Chungi amrsandu,40 min,21.8
China Chownk,Ywanaabad,41 min,40.8
China Chownk,kala shah kaku,28 min,25.1
China Chownk,wahdatroad,32 min,15.8
China Chownk,Ichraaa,26 min,5
China Chownk,Jnazgah,26 min,5
China Chownk,allama iqbal town,34 min,21.3
China Chownk,dubai chownk,34 min,21.3
Shadman,Service hospital,17 min,7.4
Shadman,Nadeem chownk,15 min,9.1
Shadman,GPO,10 min,5.2
Shadman,UET,13 min,6.4
Shadman,Simla phari,8 min,4.2
Shadman,Engneering University,33 min,20.5
Shadman,Green Town,24 min,15.7
Shadman,Sadiq Chownk,22 min,14.3
Shadman,Barkat chownk,21 min,11.6
Shadman,Town ship,16 min,9.9
Shadman,Model Town,12 min,7.0
Shadman,General Hospital,15 min,10.3
Shadman,Muslim Town,6 min,2.4
Shadman,Multan Chungi,18 min,8.7
Shadman,Smanabad,11 min,5.3
Shadman,Chuburji,9 min,4.8
Shadman,MOA College,12 min,5.7
Shadman,Sherakot,20 min,9.4
Shadman,Liaqat chownk,19 min,5
Shadman,Phela gol chakr samanbad,14 min,8.9
Shadman,masjid kizra,18 min,7.4
Shadman,gulashan ravi,15 min,6.7
Shadman,yeteeem khana,19 min,8.4
Shadman,awaan town,23 min,10.0
Shadman,dubai chownk,14 min,6.2
Shadman,asif block,13 min,5.8
Shadman,abu bkr chownk,21 min,11.6
Shadman,usman chownk,21 min,10.1
Shadman,Butt chownk,22 min,12.9
Shadman,Faisal Town,12 min,8.1
